space,group,key,s0,d_frames,rmse_fit,rmse_lerp,rmse_cut,rho_mean,rho_at_cross,nu_mean
PIX,S-GRID:NULLGEN,null_v2__hero_flight_1__s42,0.67,8.0,0.0292081463650022,0.3133978890499535,0.0639831908326313,0.2210643481188263,0.5303035404312153,0.2288860473531197
PIX,S-GRID:NULLGEN,null_v2__hero_flight_1__s43,0.61,8.0,0.0531913208607083,0.2583190972937574,0.0777375919637095,0.2817447714835451,0.4930518344496231,0.2896386114895272
PIX,S-GRID:NULLGEN,null_v2__shadow_smoke_2__s42,0.315,12.0,0.0192125727047392,0.2673155536169264,0.0804858703633424,0.140860798506925,0.4930028224711945,0.151154879153849
PIX,S-GRID:NULLGEN,null_v2__shadow_smoke_2__s43,0.145,8.0,0.0239971803370308,0.3920802230688882,0.0711030503724456,0.152621589155345,0.4671132356790842,0.1586192641323301
PIX,S-GRID:NULLGEN,null_v2__hero_flight_5__s42,0.07,2.0,0.0320288974292327,0.4767077116802014,0.0358936000182317,0.1748556868609757,0.3309405592650606,0.1768226014769107
PIX,S-GRID:NULLGEN,null_v2__hero_flight_5__s43,0.09,16.0,0.0425413036046556,0.4079773797179288,0.1027260417651613,0.2371374468316011,0.6744769996631937,0.2442988436626879
PIX,S-GRID:NULLGEN,null_v2__shadow_smoke_0__s42,0.015,32.0,0.1349427086662058,0.3331784096040967,0.168035243135236,0.406820658451639,1.5586450436755068,0.4280880617900888
PIX,S-GRID:NULLGEN,null_v2__shadow_smoke_0__s43,0.075,32.0,0.1269842094888459,0.2558017458404933,0.1827849001757152,0.5091228301633318,1.2805689740479782,0.5332339960152422
PIX,S-GRID:NULLGEN,null_v2__hero_flight_6__s42,0.06,32.0,0.0855631374896689,0.3012449606534261,0.1501193356454497,0.4029069266137605,0.3959739023068634,0.4298492422832633
PIX,S-GRID:NULLGEN,null_v2__hero_flight_6__s43,0.0,16.0,0.1361457519039543,0.3806971742315683,0.15651805492377,0.544199586006069,1.2523479005657152,0.5645584179714126
PIX,S-GRID:NULLGEN,null_v2__shadow_smoke_7__s42,0.08,8.0,0.046863936273159,0.4215419160347347,0.0675255498916546,0.3391378805618752,0.6972356880500351,0.3456490430093854
PIX,S-GRID:NULLGEN,null_v2__shadow_smoke_7__s43,0.075,32.0,0.0934673363389417,0.3384211098747985,0.1889079539847713,0.2505468956374108,0.7488188613879729,0.2676148143892822
PIX,S-GRID:NULLGEN,null_v2__display_transition_1__s42,0.38,3.0,0.0689019032124017,0.2433446171624549,0.0724897118716489,0.2357582415578122,0.4874606392264446,0.2413876189184782
PIX,S-GRID:NULLGEN,null_v2__display_transition_1__s43,0.56,16.0,0.0268479316781997,0.2706372393665534,0.0938578946468967,0.2948782002401254,0.5693704516918364,0.3070975556012955
PIX,S-GRID:NULLGEN,null_v2__earth_wave_3__s42,0.145,32.0,0.0790987402315066,0.2622402579433213,0.1727235054717858,0.3666087381828987,0.8093509921711749,0.3840213257072299
PIX,S-GRID:NULLGEN,null_v2__earth_wave_3__s43,0.035,48.0,0.1095047802353895,0.2528808075493562,0.1932101723781684,0.4707783446170438,0.9911923600210768,0.4958848704392314
PIX,S-GRID:NULLGEN,null_v2__melt_transition_2__s42,0.415,12.0,0.0409492027555123,0.2494656735950071,0.0869193905261593,0.1162827585354011,0.5978718216632747,0.123616536683472
PIX,S-GRID:NULLGEN,null_v2__melt_transition_2__s43,0.37,16.0,0.0698301196819225,0.2245999455977144,0.1053663856629381,0.2697488381284625,0.7454472235370179,0.280924214218877
PIX,S-GRID:NULLGEN,null_v2__raven_transition_2__s42,0.355,3.0,0.0634361376040161,0.2792424666442328,0.0672239948716591,0.1960134453258846,0.273350700319752,0.2016535214967129
PIX,S-GRID:NULLGEN,null_v2__raven_transition_2__s43,0.17,3.0,0.1109924680346347,0.3243070484592997,0.1145102813249187,0.2825735473705847,0.4809618600996522,0.2968450408983166
PIX,S-GRID:NULLGEN,null_v2__air_bending_1__s42,0.45,12.0,0.0391500537106365,0.2553735636433856,0.0944536850108982,0.0976286645209291,0.6290826550700562,0.1049910417332916
PIX,S-GRID:NULLGEN,null_v2__air_bending_1__s43,0.32,8.0,0.0265739997852275,0.2879515024742019,0.04934141265362,0.1170496366025462,0.4325432027012749,0.1221512787231659
PIX,S-GRID:NULLGEN,null_v2__giant_grab_3__s42,0.0,80.0,0.0471196717196975,0.1389088174917827,0.2338136534776896,0.5133225985453973,0.7667217484421343,0.5567821304142133
PIX,S-GRID:NULLGEN,null_v2__giant_grab_3__s43,0.485,12.0,0.0823482008152985,0.2251678219754763,0.0933835772295163,0.3306367526007963,0.2268690462030421,0.3403069260379365
PIX,S-GRID:NULLGEN,null_v2__water_bending_3__s42,0.455,12.0,0.0622079261183342,0.2113151153340755,0.1037851347832844,0.246401157858364,0.5063370378357472,0.2598361042544037
PIX,S-GRID:NULLGEN,null_v2__water_bending_3__s43,0.3,3.0,0.0391478696743271,0.2955717134809931,0.0468839317914863,0.2567993291570006,1.171576872575692,0.2602054803116743
PIX,S-GRID:NULLGEN,null_v2__firelava_4__s42,0.35,12.0,0.0367418565954483,0.2456525099608971,0.0995206816953176,0.2494155164503646,0.5410604988113543,0.2604706717663297
PIX,S-GRID:NULLGEN,null_v2__firelava_4__s43,0.425,3.0,0.0774001348317107,0.2162915260484855,0.084515069191377,0.2686100388219881,0.5442318620414144,0.2773235417593921
PIX,S-GRID:NULLGEN,null_v2__flying_cam_transition_4__s42,0.35,12.0,0.0424472404039028,0.2469040627972357,0.1019704026062198,0.2049954449153755,0.2586348665277465,0.2203946199451217
PIX,S-GRID:NULLGEN,null_v2__flying_cam_transition_4__s43,0.39,24.0,0.0446400522247744,0.1868514714962653,0.1365904031486294,0.2585099332842835,0.3208872112067996,0.2843217429569553
PIX,S-GRID-F:NULLGEN,gridF_v2__davis_bear_elephant__s42,0.555,8.0,0.0994612725620585,0.2392167612681417,0.1195135472240144,0.3638067779669099,0.7332176856160331,0.3795353549373313
PIX,S-GRID-F:NULLGEN,gridF_v2__davis_bear_elephant__s43,0.17,32.0,0.1229427706678413,0.2181296116705046,0.1327090168293099,0.3927226888777843,0.6897999011181347,0.4116651967607666
PIX,S-GRID-F:NULLGEN,gridF_v2__davis_tennis_snowboard__s42,0.09,104.0,0.0887965744340794,0.1210450863469415,0.25122084537496,0.8008857278373511,1.2006420627897345,0.8366032307071809
PIX,S-GRID-F:NULLGEN,gridF_v2__davis_tennis_snowboard__s43,0.025,104.0,0.1112757095076519,0.1140610103183715,0.2793205505546091,0.7348233438704433,0.7462119674202063,0.7858698318237373
PIX,S-GRID-F:NULLGEN,gridF_v2__davis_blackswan_rhino__s42,0.025,104.0,0.1567862654995875,0.1587062357857293,0.2437012014744812,0.586532166447242,0.7715944576558725,0.6282428083633196
PIX,S-GRID-F:NULLGEN,gridF_v2__davis_blackswan_rhino__s43,0.025,104.0,0.0901529792539276,0.0932035567894617,0.2374128357553069,0.5761289278385163,0.7549669867725536,0.6178058470008388
PIX,S-GRID:NULLGEN,null_v3__hero_flight_1__s42,0.67,8.0,0.0292081463650022,0.3133978890499535,0.0639831908326313,0.2210643481188263,0.5303035404312153,0.2288860473531197
PIX,S-GRID:NULLGEN,null_v3__hero_flight_1__s43,0.61,8.0,0.0531913208607083,0.2583190972937574,0.0777375919637095,0.2817447714835451,0.4930518344496231,0.2896386114895272
PIX,S-GRID:NULLGEN,null_v3__shadow_smoke_2__s42,0.315,12.0,0.0192125727047392,0.2673155536169264,0.0804858703633424,0.140860798506925,0.4930028224711945,0.151154879153849
PIX,S-GRID:NULLGEN,null_v3__shadow_smoke_2__s43,0.145,8.0,0.0239971803370308,0.3920802230688882,0.0711030503724456,0.152621589155345,0.4671132356790842,0.1586192641323301
PIX,S-GRID:NULLGEN,null_v3__hero_flight_5__s42,0.07,2.0,0.0320288974292327,0.4767077116802014,0.0358936000182317,0.1748556868609757,0.3309405592650606,0.1768226014769107
PIX,S-GRID:NULLGEN,null_v3__hero_flight_5__s43,0.09,16.0,0.0425413036046556,0.4079773797179288,0.1027260417651613,0.2371374468316011,0.6744769996631937,0.2442988436626879
PIX,S-GRID:NULLGEN,null_v3__shadow_smoke_0__s42,0.015,32.0,0.1349427086662058,0.3331784096040967,0.168035243135236,0.406820658451639,1.5586450436755068,0.4280880617900888
PIX,S-GRID:NULLGEN,null_v3__shadow_smoke_0__s43,0.075,32.0,0.1269842094888459,0.2558017458404933,0.1827849001757152,0.5091228301633318,1.2805689740479782,0.5332339960152422
PIX,S-GRID:NULLGEN,null_v3__air_bending_1__s42,0.45,12.0,0.0391500537106365,0.2553735636433856,0.0944536850108982,0.0976286645209291,0.6290826550700562,0.1049910417332916
PIX,S-GRID:NULLGEN,null_v3__air_bending_1__s43,0.32,8.0,0.0265739997852275,0.2879515024742019,0.04934141265362,0.1170496366025462,0.4325432027012749,0.1221512787231659
PIX,S-GRID:NULLGEN,null_v3__display_transition_1__s42,0.38,3.0,0.0689019032124017,0.2433446171624549,0.0724897118716489,0.2357582415578122,0.4874606392264446,0.2413876189184782
PIX,S-GRID:NULLGEN,null_v3__display_transition_1__s43,0.56,16.0,0.0268479316781997,0.2706372393665534,0.0938578946468967,0.2948782002401254,0.5693704516918364,0.3070975556012955
PIX,S-GRID:NULLGEN,null_v3__earth_wave_3__s42,0.145,32.0,0.0790987402315066,0.2622402579433213,0.1727235054717858,0.3666087381828987,0.8093509921711749,0.3840213257072299
PIX,S-GRID:NULLGEN,null_v3__earth_wave_3__s43,0.035,48.0,0.1095047802353895,0.2528808075493562,0.1932101723781684,0.4707783446170438,0.9911923600210768,0.4958848704392314
PIX,S-GRID:NULLGEN,null_v3__earth_wave_5__s42,0.375,16.0,0.0299432331935793,0.2294284066172484,0.0940640724362865,0.2371123681033734,0.6722428542344513,0.2467139700449159
PIX,S-GRID:NULLGEN,null_v3__earth_wave_5__s43,0.3,32.0,0.0298615133373432,0.2056529128259508,0.1357218407244957,0.2517520488024053,0.6782282968581389,0.2680266064857468
PIX,S-GRID:NULLGEN,null_v3__firelava_4__s42,0.35,12.0,0.0367418565954483,0.2456525099608971,0.0995206816953176,0.2494155164503646,0.5410604988113543,0.2604706717663297
PIX,S-GRID:NULLGEN,null_v3__firelava_4__s43,0.425,3.0,0.0774001348317107,0.2162915260484855,0.084515069191377,0.2686100388219881,0.5442318620414144,0.2773235417593921
PIX,S-GRID:NULLGEN,null_v3__hero_flight_6__s42,0.06,32.0,0.0855631374896689,0.3012449606534261,0.1501193356454497,0.4029069266137605,0.3959739023068634,0.4298492422832633
PIX,S-GRID:NULLGEN,null_v3__hero_flight_6__s43,0.0,16.0,0.1361457519039543,0.3806971742315683,0.15651805492377,0.544199586006069,1.2523479005657152,0.5645584179714126
PIX,S-GRID:NULLGEN,null_v3__melt_transition_2__s42,0.415,12.0,0.0409492027555123,0.2494656735950071,0.0869193905261593,0.1162827585354011,0.5978718216632747,0.123616536683472
PIX,S-GRID:NULLGEN,null_v3__melt_transition_2__s43,0.37,16.0,0.0698301196819225,0.2245999455977144,0.1053663856629381,0.2697488381284625,0.7454472235370179,0.280924214218877
PIX,S-GRID:NULLGEN,null_v3__raven_transition_2__s42,0.355,3.0,0.0634361376040161,0.2792424666442328,0.0672239948716591,0.1960134453258846,0.273350700319752,0.2016535214967129
PIX,S-GRID:NULLGEN,null_v3__raven_transition_2__s43,0.17,3.0,0.1109924680346347,0.3243070484592997,0.1145102813249187,0.2825735473705847,0.4809618600996522,0.2968450408983166
PIX,S-GRID:NULLGEN,null_v3__water_bending_3__s42,0.455,12.0,0.0622079261183342,0.2113151153340755,0.1037851347832844,0.246401157858364,0.5063370378357472,0.2598361042544037
PIX,S-GRID:NULLGEN,null_v3__water_bending_3__s43,0.3,3.0,0.0391478696743271,0.2955717134809931,0.0468839317914863,0.2567993291570006,1.171576872575692,0.2602054803116743
PIX,S-GRID:NULLGEN,null_v3__flame_transition_2__s42,0.24,2.0,0.0621274138834277,0.3209627408062932,0.063899341029263,0.4846019451352145,1.0706905122987125,0.4868218116377397
PIX,S-GRID:NULLGEN,null_v3__flame_transition_2__s43,0.375,1.0,0.0729764273448597,0.2487928017647628,0.0754147047902419,0.2750553637664967,0.4809888174339711,0.2813331786967381
PIX,S-GRID:NULLGEN,null_v3__flame_transition_3__s42,0.21,5.0,0.0825924306006798,0.3052472686582643,0.0973976394065666,0.2315621549221054,0.4565976580390989,0.2398706596654159
PIX,S-GRID:NULLGEN,null_v3__flame_transition_3__s43,0.165,8.0,0.0365211769223987,0.3637250497098322,0.0630429283931017,0.2172807873091776,0.397502831094494,0.2245346069821662
PIX,S-GRID:NULLGEN,null_v3__giant_grab_5__s42,0.01,64.0,0.0593974452806689,0.1980731256551878,0.2324208748818627,0.4408130278024189,0.7389835757459747,0.4832376435769227
PIX,S-GRID:NULLGEN,null_v3__giant_grab_5__s43,0.075,80.0,0.0797181622725339,0.0916259942868319,0.2774019465112933,0.4381335353788331,0.6897483530860626,0.5021586526978039
PIX,S-GRID:NULLGEN,null_v3__shadow_smoke_7__s42,0.08,8.0,0.046863936273159,0.4215419160347347,0.0675255498916546,0.3391378805618752,0.6972356880500351,0.3456490430093854
PIX,S-GRID:NULLGEN,null_v3__shadow_smoke_7__s43,0.075,32.0,0.0934673363389417,0.3384211098747985,0.1889079539847713,0.2505468956374108,0.7488188613879729,0.2676148143892822
PIX,S-GRID:NULLGEN,null_v3__giant_grab_3__s42,0.0,80.0,0.0471196717196975,0.1389088174917827,0.2338136534776896,0.5133225985453973,0.7667217484421343,0.5567821304142133
PIX,S-GRID:NULLGEN,null_v3__giant_grab_3__s43,0.485,12.0,0.0823482008152985,0.2251678219754763,0.0933835772295163,0.3306367526007963,0.2268690462030421,0.3403069260379365
PIX,S-GRID:NULLGEN,null_v3__flying_cam_transition_4__s42,0.35,12.0,0.0424472404039028,0.2469040627972357,0.1019704026062198,0.2049954449153755,0.2586348665277465,0.2203946199451217
PIX,S-GRID:NULLGEN,null_v3__flying_cam_transition_4__s43,0.39,24.0,0.0446400522247744,0.1868514714962653,0.1365904031486294,0.2585099332842835,0.3208872112067996,0.2843217429569553
PIX,S-GRID-F:NULLGEN,gridF_v3__davis_bear_elephant__s42,0.555,8.0,0.0994612725620585,0.2392167612681417,0.1195135472240144,0.3638067779669099,0.7332176856160331,0.3795353549373313
PIX,S-GRID-F:NULLGEN,gridF_v3__davis_bear_elephant__s43,0.17,32.0,0.1229427706678413,0.2181296116705046,0.1327090168293099,0.3927226888777843,0.6897999011181347,0.4116651967607666
PIX,S-GRID-F:NULLGEN,gridF_v3__davis_tennis_snowboard__s42,0.09,104.0,0.0887965744340794,0.1210450863469415,0.25122084537496,0.8008857278373511,1.2006420627897345,0.8366032307071809
PIX,S-GRID-F:NULLGEN,gridF_v3__davis_tennis_snowboard__s43,0.025,104.0,0.1112757095076519,0.1140610103183715,0.2793205505546091,0.7348233438704433,0.7462119674202063,0.7858698318237373
PIX,S-GRID-F:NULLGEN,gridF_v3__hvpair.humanvid_10042758.humanvid_7537430__s42,0.365,0.5,0.0115469601681758,0.3017247605908151,0.0115469601681758,0.1253463372634857,0.2325251384785329,0.125706750215659
PIX,S-GRID-F:NULLGEN,gridF_v3__hvpair.humanvid_10042758.humanvid_7537430__s43,0.26,8.0,0.0216304937778476,0.3221545909661676,0.0658130349810167,0.1138498478021937,0.5452002769397815,0.1208294549131837
PIX,S-GRID-F:NULLGEN,gridF_v3__hvpair.humanvid_12405668.humanvid_7539020__s42,0.24,48.0,0.0549543800395047,0.148155900391804,0.177075087748769,0.3570869803951814,0.7662204533617665,0.3840838547343699
PIX,S-GRID-F:NULLGEN,gridF_v3__hvpair.humanvid_12405668.humanvid_7539020__s43,0.21,64.0,0.1275991679461774,0.1552421812621164,0.1736703747655183,0.4436968911108863,0.5116273926847938,0.4673969347204555
PIX,S-GRID-F:NULLGEN,gridF_v3__hvpair.humanvid_2402374.humanvid_7663067__s42,0.48,1.0,0.0303190667247351,0.2632353792274958,0.0306032233422998,0.1771903681374335,0.1768450510468539,0.1788894189451113
PIX,S-GRID-F:NULLGEN,gridF_v3__hvpair.humanvid_2402374.humanvid_7663067__s43,0.065,0.5,0.012055601305299,0.4973949084987084,0.012055601305299,0.0912101518493279,0.1320417792814785,0.0918579427732799
PIX,S-GRID-F:NULLGEN,gridF_v3__hvpair.humanvid_3795426.humanvid_7670221__s42,0.085,0.5,0.0134106985392691,0.4947084993081395,0.0134106985392691,0.039541281053546,0.0227945922062631,0.040711792838814
PIX,S-GRID-F:NULLGEN,gridF_v3__hvpair.humanvid_3795426.humanvid_7670221__s43,0.09,2.0,0.0112413295708242,0.4934399683677217,0.016306425002574,0.0824058909824664,0.2647227282140005,0.0832280181628545
PIX,S-GRID-F:NULLGEN,gridF_v3__hvpair.humanvid_4058810.humanvid_7682587__s42,0.44,5.0,0.0228457668168421,0.2605887157866383,0.0419362126861858,0.1001355551482413,0.4102640656484357,0.1061782054144128
PIX,S-GRID-F:NULLGEN,gridF_v3__hvpair.humanvid_4058810.humanvid_7682587__s43,0.265,5.0,0.0227183355658857,0.3296094020411171,0.0376398965146884,0.1080835709774634,0.3436217953528919,0.1113572485764488
PIX,S-GRID-F:NULLGEN,gridF_v3__hvpair.humanvid_4076737.humanvid_7707744__s42,0.085,2.0,0.0466009531313964,0.4550590170508461,0.0466021742781713,0.2670215990719645,0.3048961848619314,0.2703904493070165
PIX,S-GRID-F:NULLGEN,gridF_v3__hvpair.humanvid_4076737.humanvid_7707744__s43,0.085,8.0,0.0510490711313127,0.4203931043131868,0.0703583282622317,0.2999399606020665,0.5080443782074486,0.3074804043777357
PIX,S-GRID-F:NULLGEN,gridF_v3__hvpair.humanvid_4223661.humanvid_7772314__s42,0.24,2.0,0.0230947109904039,0.3663743856231388,0.0314672512337197,0.0677226140674268,0.5502272308092679,0.0688296031319788
PIX,S-GRID-F:NULLGEN,gridF_v3__hvpair.humanvid_4223661.humanvid_7772314__s43,0.2,16.0,0.013185962030364,0.3325176880176653,0.0877623509362835,0.1062585301894464,0.5798756130197862,0.1164040773393276
PIX,S-GRID-F:NULLGEN,gridF_v3__hvpair.humanvid_4325522.humanvid_7776745__s42,0.435,24.0,0.042053181657232,0.2255319028088318,0.1397706312535235,0.1260424477104523,0.4411304031888571,0.1457820551285849
PIX,S-GRID-F:NULLGEN,gridF_v3__hvpair.humanvid_4325522.humanvid_7776745__s43,0.215,32.0,0.0709343676616288,0.2353885483152076,0.1809828797822435,0.2108418493331789,0.6484738208370856,0.2380691629897892
PIX,S-GRID-F:NULLGEN,gridF_v3__davis_blackswan_rhino__s42,0.025,104.0,0.1567862654995875,0.1587062357857293,0.2437012014744812,0.586532166447242,0.7715944576558725,0.6282428083633196
PIX,S-GRID-F:NULLGEN,gridF_v3__davis_blackswan_rhino__s43,0.025,104.0,0.0901529792539276,0.0932035567894617,0.2374128357553069,0.5761289278385163,0.7549669867725536,0.6178058470008388
PIX,S-GRID-F:NULLGEN,gridF_v3__hvpair.humanvid_4457812.humanvid_7864986__s42,0.4,12.0,0.0368303590473336,0.2379694915634835,0.0700741172237219,0.1893353435900273,0.4696995570904283,0.1980038329504463
PIX,S-GRID-F:NULLGEN,gridF_v3__hvpair.humanvid_4457812.humanvid_7864986__s43,0.635,3.0,0.0781448118438725,0.2446927928684336,0.082712645354532,0.2568869591705461,0.2879226306254142,0.2645773614698246
PIX,S-GRID-F:NULLGEN,gridF_v3__hvpair.humanvid_4650062.humanvid_7884019__s42,0.44,8.0,0.0416137281923026,0.2510178538177023,0.0821179445565194,0.2263031012193163,0.8681837888130174,0.2320782306976851
PIX,S-GRID-F:NULLGEN,gridF_v3__hvpair.humanvid_4650062.humanvid_7884019__s43,0.035,80.0,0.1430243049821683,0.1779017975095169,0.1932631525859871,0.4391397602613747,0.8102879167807412,0.4659801934442709
PIX,S-GRID-F:NULLGEN,gridF_v3__hvpair.humanvid_4734626.humanvid_7957231__s42,0.0,48.0,0.1516000016011836,0.2557025229907653,0.2250058384301508,0.4654368044879969,0.6101256025679581,0.5068663251018858
PIX,S-GRID-F:NULLGEN,gridF_v3__hvpair.humanvid_4734626.humanvid_7957231__s43,0.075,104.0,0.1650019009583955,0.1777325253460962,0.2563050457138008,0.4766867404384411,0.4253713512858273,0.5332773617012806
PIX,S-GRID-F:NULLGEN,gridF_v3__hvpair.humanvid_4873451.humanvid_7969628__s42,0.595,5.0,0.0873131914784351,0.2195705060588494,0.0887435932213418,0.2595612919360724,0.3236564346709045,0.275118479938114
PIX,S-GRID-F:NULLGEN,gridF_v3__hvpair.humanvid_4873451.humanvid_7969628__s43,0.325,32.0,0.0882510725941082,0.1673422924119476,0.1349767025066189,0.3192131232742886,0.4634064990379372,0.341619260860028
PIX,S-GRID-F:NULLGEN,gridF_v3__hvpair.humanvid_5124224.humanvid_7970355__s42,0.635,2.0,0.0519188091136156,0.2700542491958988,0.0546120232079965,0.232396884384092,0.118572295253775,0.2366630267757599
PIX,S-GRID-F:NULLGEN,gridF_v3__hvpair.humanvid_5124224.humanvid_7970355__s43,0.5700000000000001,2.0,0.0811235693426084,0.2393162787637243,0.0880267137441998,0.2008536016915063,0.0934643503371893,0.2089916780397414
PIX,S-GRID:GT,GT__air_bending_1,0.16,80.0,0.0550434960743095,0.099840524190015,0.246267265342912,0.5767964398003265,1.051457072913789,0.6109960371717197
PIX,S-GRID:GT,GT__display_transition_1,0.035,104.0,0.0971256622315939,0.1027144681479613,0.2765726489448354,0.6686978842016376,0.833837532264883,0.7165115191143733
PIX,S-GRID:GT,GT__earth_wave_3,0.0,104.0,0.1433901515900583,0.1433901515900583,0.2886694689982682,0.7107398872005689,0.8339997172644077,0.7601179706456775
PIX,S-GRID:GT,GT__earth_wave_5,0.0,80.0,0.118889563658575,0.1816444786052279,0.2955942129300803,0.4803573828120221,0.6861412869502017,0.5461660919786787
PIX,S-GRID:GT,GT__firelava_4,0.245,64.0,0.0495355936125832,0.1102102049018606,0.2114455202979147,0.5369369969965573,0.705013939787905,0.5715662093765744
PIX,S-GRID:GT,GT__flame_transition_2,0.405,32.0,0.044978371065823,0.229696223450052,0.1431374260440275,0.7261208498650163,1.3119006235769286,0.733327988563254
PIX,S-GRID:GT,GT__flame_transition_3,0.4,32.0,0.0573550801122371,0.1661213947910003,0.1438715133106098,0.512754066034728,1.0959517295774477,0.5258003784456949
PIX,S-GRID:GT,GT__flying_cam_transition_4,0.475,32.0,0.1892480607620625,0.2098254381580513,0.2430152547281979,0.5273311270555924,0.6943257570207493,0.5634849549181373
PIX,S-GRID:GT,GT__giant_grab_3,0.11,48.0,0.135586458321983,0.1920479427655217,0.1917326249717636,0.6246249160676609,0.9375484808728884,0.6539693268220638
PIX,S-GRID:GT,GT__giant_grab_5,0.0,104.0,0.1418770037744762,0.1418770037744762,0.3368818215734666,0.5793438588713925,0.8052004924675418,0.6604058020568552
PIX,S-GRID:GT,GT__hero_flight_1,0.16,104.0,0.1325160175184532,0.1966696459587162,0.1939917921067466,0.6050512819927731,0.5486230398064511,0.633297492162702
PIX,S-GRID:GT,GT__hero_flight_5,0.08,104.0,0.1055778334516409,0.12940534045701,0.2437506676322234,0.5395532665764292,0.6557456498666366,0.5844335880812304
PIX,S-GRID:GT,GT__hero_flight_6,0.03,80.0,0.1147218819613829,0.1236231631116184,0.2400750951879895,0.5834605126803377,0.6491128926814715,0.6276533438026889
PIX,S-GRID:GT,GT__melt_transition_2,0.24,48.0,0.0219921759047216,0.1551500332952825,0.1702949550968814,0.3432048788477582,0.7962159641531549,0.3671674119977947
PIX,S-GRID:GT,GT__raven_transition_2,0.0,104.0,0.0590330633433126,0.0590330633433126,0.2784334018070364,0.4425600280003571,0.5434431995723659,0.5172028437808535
PIX,S-GRID:GT,GT__shadow_smoke_0,0.0,104.0,0.074180206373033,0.074180206373033,0.2817630600358419,0.846885088945901,1.1718316256402448,0.885198643373977
PIX,S-GRID:GT,GT__shadow_smoke_2,0.015,80.0,0.0589094129495969,0.1226433474088354,0.2300315011756972,0.4837286880993877,0.6517492505311689,0.5280842842048983
PIX,S-GRID:GT,GT__shadow_smoke_7,0.0,104.0,0.062043760352882,0.062043760352882,0.2667833981432864,0.6405899079401808,0.7882177820122441,0.6873386143253564
