clip_id,group,cls,path,a_idx,b_idx,gini,offline,DR,gap_rel
dualforce_dcg_w6|05_effect_v3__dai|8577b3c474,GEN:dualforce_dcg_w6:v3:effect:start,train_rush_1,store/gens/032_dualforce_dcg_w6/05_effect_v3__dai/videos/G-zs-same__dualforce_dcg_w6_effect_v3__train_rush_1__ref_train_rush_0__s43.mp4,8,120,0.4577150149398765,4.3771614101006975,5.315152027869177,0.5118100175149036
dualforce_dcg_w1|01_neutral__dai|81b08af02a,GEN:dualforce_dcg_w1:v2:neutral:start,wireframe_2,store/gens/029_dualforce_dcg_w1/01_neutral__dai/videos/G-fit__ic_gen__wireframe_2__ref_wireframe_1__dfw1__s42.mp4,8,120,0.6893646727447102,0.0709819077731876,0.0180106220740742,1.2135032998415312
dualforce_dcg_w1|01_neutral__dai|d511df2ae5,GEN:dualforce_dcg_w1:v2:neutral:start,animalization_0,store/gens/029_dualforce_dcg_w1/01_neutral__dai/videos/G-memo-probe__ic_gen__animalization_0__ref_animalization_1__dfw1__s42.mp4,8,120,0.6301229288097094,0.5655186606355699,0.5961347917403039,0.647847861085389
dualforce_dcg_w1|01_neutral__dai|64708c235f,GEN:dualforce_dcg_w1:v2:neutral:start,color_rain_0,store/gens/029_dualforce_dcg_w1/01_neutral__dai/videos/G-memo-probe__ic_gen__color_rain_0__ref_color_rain_1__dfw1__s42.mp4,8,120,0.4832457964068473,0.3741973678374578,0.4030867974722363,0.1649813977153356
dualforce_dcg_w1|01_neutral__dai|e4215539fd,GEN:dualforce_dcg_w1:v2:neutral:start,earth_element_4,store/gens/029_dualforce_dcg_w1/01_neutral__dai/videos/G-memo-probe__ic_gen__earth_element_4__ref_earth_element_0__dfw1__s42.mp4,8,120,0.4853111019510967,0.4065708867910454,0.4507850308657251,0.5285022549658082
dualforce_dcg_w1|01_neutral__dai|132d2391ed,GEN:dualforce_dcg_w1:v2:neutral:start,portal_10,store/gens/029_dualforce_dcg_w1/01_neutral__dai/videos/G-fit__ic_gen__portal_10__ref_portal_0__dfw1__s42.mp4,8,120,0.6874810796254012,1.5508353661240022,1.8104905561684688,0.6031252605929083
dualforce_dcg_w1|01_neutral__dai|97a87de080,GEN:dualforce_dcg_w1:v2:neutral:start,shadow_1,store/gens/029_dualforce_dcg_w1/01_neutral__dai/videos/G-fit__ic_gen__shadow_1__ref_shadow_0__dfw1__s42.mp4,8,120,0.6801798981167761,0.2251444839378334,0.1660141842514117,0.6297193214287076
dualforce_dcg_w1|01_neutral__dai|20cd2e7721,GEN:dualforce_dcg_w1:v2:neutral:both,shadow_smoke_2,store/gens/029_dualforce_dcg_w1/01_neutral__dai/videos/G-fit__ic_gen__shadow_smoke_2__ref_shadow_smoke_1__dfw1__s42.mp4,8,113,0.6135904686504889,0.3893480075145484,0.4739997128904275,0.8224375409668315
dualforce_dcg_w1|01_neutral__dai|42ad72b642,GEN:dualforce_dcg_w1:v2:neutral:start,super_fast_run_10,store/gens/029_dualforce_dcg_w1/01_neutral__dai/videos/G-fit__ic_gen__super_fast_run_10__ref_super_fast_run_1__dfw1__s42.mp4,8,120,0.4991789175679384,0.4320667815346577,0.4358332360015824,0.5473340479206535
dualforce_dcg_w1|01_neutral__dai|3c41d9c07b,GEN:dualforce_dcg_w1:v2:neutral:both,hero_flight_1,store/gens/029_dualforce_dcg_w1/01_neutral__dai/videos/G-fit__ic_gen__hero_flight_1__ref_hero_flight_0__dfw1__s42.mp4,8,113,0.7102751991096026,0.454897753115657,0.4974596466848421,0.7398184470179463
dualforce_dcg_w1|01_neutral__dai|00967007bf,GEN:dualforce_dcg_w1:v2:neutral:start,illustration_scene_1,store/gens/029_dualforce_dcg_w1/01_neutral__dai/videos/G-fit__ic_gen__illustration_scene_1__ref_illustration_scene_0__dfw1__s42.mp4,8,120,0.3973143992715455,0.4188086412401696,0.4672659224049834,0.7049495748260896
dualforce_dcg_w1|01_neutral__dai|67615144a7,GEN:dualforce_dcg_w1:v2:neutral:start,money_rain_2,store/gens/029_dualforce_dcg_w1/01_neutral__dai/videos/G-fit__ic_gen__money_rain_2__ref_money_rain_0__dfw1__s42.mp4,8,120,0.2743380401505462,0.3326717349275212,0.3635059747788175,0.6339291994909096
dualforce_dcg_w1|01_neutral__dai|9263a9e85b,GEN:dualforce_dcg_w1:v2:neutral:start,polygon_1,store/gens/029_dualforce_dcg_w1/01_neutral__dai/videos/G-fit__ic_gen__polygon_1__ref_polygon_0__dfw1__s42.mp4,8,120,0.6979152014614105,0.2735290331109674,0.2594045774903286,0.5364295643364624
dualforce_dcg_w1|01_neutral__dai|3da821a639,GEN:dualforce_dcg_w1:v2:neutral:start,animalization_3,store/gens/029_dualforce_dcg_w1/01_neutral__dai/videos/G-fit__ic_gen__animalization_3__ref_animalization_1__dfw1__s42.mp4,8,120,0.4811856890060557,0.4510480908350012,0.5738130700070755,0.7349882716566052
dualforce_dcg_w1|01_neutral__dai|32cd7736ef,GEN:dualforce_dcg_w1:v2:neutral:start,color_rain_3,store/gens/029_dualforce_dcg_w1/01_neutral__dai/videos/G-fit__ic_gen__color_rain_3__ref_color_rain_1__dfw1__s42.mp4,8,120,0.3903485764866414,0.5216692616664277,0.5801740745930848,0.5303719215873053
dualforce_dcg_w1|01_neutral__dai|1c8b13004c,GEN:dualforce_dcg_w1:v2:neutral:start,earth_element_1,store/gens/029_dualforce_dcg_w1/01_neutral__dai/videos/G-fit__ic_gen__earth_element_1__ref_earth_element_0__dfw1__s42.mp4,8,120,0.4397440968389083,0.3851657834155305,0.4227465148855721,0.596179593513408
dualforce_dcg_w1|01_neutral__dai|740e656486,GEN:dualforce_dcg_w1:v2:neutral:start,gas_transformation_1,store/gens/029_dualforce_dcg_w1/01_neutral__dai/videos/G-fit__ic_gen__gas_transformation_1__ref_gas_transformation_0__dfw1__s42.mp4,8,120,0.4749042009599318,0.3331960710493153,0.4149106664167488,0.3570298451418736
dualforce_dcg_w1|01_neutral__dai|69127a943a,GEN:dualforce_dcg_w1:v2:neutral:start,polygon_4,store/gens/029_dualforce_dcg_w1/01_neutral__dai/videos/G-memo-probe__ic_gen__polygon_4__ref_polygon_0__dfw1__s42.mp4,8,120,0.5435340135862456,0.4975008025874702,0.5240198478969864,0.5114103020062767
dualforce_dcg_w1|01_neutral__dai|636f161340,GEN:dualforce_dcg_w1:v2:neutral:start,portal_1,store/gens/029_dualforce_dcg_w1/01_neutral__dai/videos/G-memo-probe__ic_gen__portal_1__ref_portal_0__dfw1__s42.mp4,8,120,0.5203479864859801,0.6798168406747208,0.8232384746575322,0.6528831204923412
dualforce_dcg_w1|01_neutral__dai|a6752677cd,GEN:dualforce_dcg_w1:v2:neutral:start,shadow_10,store/gens/029_dualforce_dcg_w1/01_neutral__dai/videos/G-memo-probe__ic_gen__shadow_10__ref_shadow_0__dfw1__s42.mp4,8,120,0.6595186047116934,0.2338814699992481,0.2230779341028596,1.0763244986367342
dualforce_dcg_w1|01_neutral__dai|3af2657c8c,GEN:dualforce_dcg_w1:v2:neutral:both,shadow_smoke_0,store/gens/029_dualforce_dcg_w1/01_neutral__dai/videos/G-memo-probe__ic_gen__shadow_smoke_0__ref_shadow_smoke_1__dfw1__s42.mp4,8,113,0.5083040102409824,0.8239163256106803,0.8141958419716042,0.5540797015357984
dualforce_dcg_w1|01_neutral__dai|5fe060ff2c,GEN:dualforce_dcg_w1:v2:neutral:start,earth_element_6,store/gens/029_dualforce_dcg_w1/01_neutral__dai/videos/G-ref-control__ic_gen__earth_element_6__ref_gas_transformation_6__dfw1__s42.mp4,8,120,0.4447103554717084,0.4664426788091715,0.5344124523123471,0.5926828093051397
dualforce_dcg_w1|01_neutral__dai|ea93a7a232,GEN:dualforce_dcg_w1:v2:neutral:start,gas_transformation_7,store/gens/029_dualforce_dcg_w1/01_neutral__dai/videos/G-ref-control__ic_gen__gas_transformation_7__ref_illustration_scene_4__dfw1__s42.mp4,8,120,0.7336934138686884,0.1635695892692868,0.1346938564414012,0.8692809209914357
dualforce_dcg_w1|01_neutral__dai|c549482201,GEN:dualforce_dcg_w1:v2:neutral:both,hero_flight_6,store/gens/029_dualforce_dcg_w1/01_neutral__dai/videos/G-ref-control__ic_gen__hero_flight_6__ref_shadow_smoke_0__dfw1__s42.mp4,8,113,0.4827492081012157,0.7611233808132257,0.7478754936475599,0.7175247713229216
dualforce_dcg_w1|01_neutral__dai|9ad77a22f5,GEN:dualforce_dcg_w1:v2:neutral:start,illustration_scene_7,store/gens/029_dualforce_dcg_w1/01_neutral__dai/videos/G-ref-control__ic_gen__illustration_scene_7__ref_polygon_4__dfw1__s42.mp4,8,120,0.4953538776633592,0.4132673509492621,0.4946773754703193,0.8565932434741207
dualforce_dcg_w1|01_neutral__dai|7d954923fc,GEN:dualforce_dcg_w1:v2:neutral:start,gas_transformation_6,store/gens/029_dualforce_dcg_w1/01_neutral__dai/videos/G-memo-probe__ic_gen__gas_transformation_6__ref_gas_transformation_0__dfw1__s42.mp4,8,120,0.5000478766690486,0.3321088545720421,0.3530708513793831,0.3567802703548742
dualforce_dcg_w1|01_neutral__dai|a4ccc0bddc,GEN:dualforce_dcg_w1:v2:neutral:both,hero_flight_5,store/gens/029_dualforce_dcg_w1/01_neutral__dai/videos/G-memo-probe__ic_gen__hero_flight_5__ref_hero_flight_0__dfw1__s42.mp4,8,113,0.7425600136600132,0.5564532942031813,0.533741072456535,0.6749265148624282
dualforce_dcg_w1|01_neutral__dai|741db72333,GEN:dualforce_dcg_w1:v2:neutral:start,illustration_scene_4,store/gens/029_dualforce_dcg_w1/01_neutral__dai/videos/G-memo-probe__ic_gen__illustration_scene_4__ref_illustration_scene_0__dfw1__s42.mp4,8,120,0.455919687382825,0.684595392084819,0.7249308557124344,0.5138357708330811
dualforce_dcg_w1|01_neutral__dai|90b6765350,GEN:dualforce_dcg_w1:v2:neutral:start,money_rain_1,store/gens/029_dualforce_dcg_w1/01_neutral__dai/videos/G-memo-probe__ic_gen__money_rain_1__ref_money_rain_0__dfw1__s42.mp4,8,120,0.3829200779993225,0.5411866858641685,0.6324178235637579,0.6530718631429071
dualforce_dcg_w1|01_neutral__dai|d605c92632,GEN:dualforce_dcg_w1:v2:neutral:start,super_fast_run_0,store/gens/029_dualforce_dcg_w1/01_neutral__dai/videos/G-memo-probe__ic_gen__super_fast_run_0__ref_super_fast_run_1__dfw1__s42.mp4,8,120,0.4486337582818731,0.4441547629966452,0.4370918036943648,0.5599458196596114
dualforce_dcg_w1|01_neutral__dai|9fe0eec694,GEN:dualforce_dcg_w1:v2:neutral:start,wireframe_0,store/gens/029_dualforce_dcg_w1/01_neutral__dai/videos/G-memo-probe__ic_gen__wireframe_0__ref_wireframe_1__dfw1__s42.mp4,8,120,0.8416790005775432,0.0592093766466208,0.0648420127873927,1.6504408956163503
dualforce_dcg_w1|01_neutral__dai|024dc33389,GEN:dualforce_dcg_w1:v2:neutral:start,animalization_2,store/gens/029_dualforce_dcg_w1/01_neutral__dai/videos/G-ref-control__ic_gen__animalization_2__ref_color_rain_0__dfw1__s42.mp4,8,120,0.4591874491283207,0.2723631438042803,0.3071979453804343,0.4397839518639491
dualforce_dcg_w1|01_neutral__dai|11ae90c43b,GEN:dualforce_dcg_w1:v2:neutral:start,color_rain_2,store/gens/029_dualforce_dcg_w1/01_neutral__dai/videos/G-ref-control__ic_gen__color_rain_2__ref_earth_element_4__dfw1__s42.mp4,8,120,0.4965360568570498,0.5622591017778845,0.5895422748566325,0.4520839380662456
dualforce_dcg_w1|01_neutral__dai|9d96e6d0c2,GEN:dualforce_dcg_w1:v2:neutral:both,shadow_smoke_7,store/gens/029_dualforce_dcg_w1/01_neutral__dai/videos/G-ref-control__ic_gen__shadow_smoke_7__ref_hero_flight_5__dfw1__s42.mp4,8,113,0.7342327769656669,0.5958797792640381,0.6462822768521346,0.9197384705844676
dualforce_dcg_w1|01_neutral__dai|399dcec792,GEN:dualforce_dcg_w1:v2:neutral:start,super_fast_run_3,store/gens/029_dualforce_dcg_w1/01_neutral__dai/videos/G-ref-control__ic_gen__super_fast_run_3__ref_color_rain_0__dfw1__s42.mp4,8,120,0.4393740510987489,0.2559865279118244,0.2644261156081473,0.6382747812703558
dualforce_dcg_w1|01_neutral__dai|b47f248f00,GEN:dualforce_dcg_w1:v2:neutral:start,wireframe_7,store/gens/029_dualforce_dcg_w1/01_neutral__dai/videos/G-ref-control__ic_gen__wireframe_7__ref_earth_element_4__dfw1__s42.mp4,8,120,0.4173713815759807,0.5367436442373841,0.5914553057790654,0.6682569605424159
dualforce_dcg_w1|01_neutral__dai|87951cb941,GEN:dualforce_dcg_w1:v2:neutral:start,color_rain_0,store/gens/029_dualforce_dcg_w1/01_neutral__dai/videos/G-unseen-cross__ic_gen__color_rain_0__ref_animalization_0__dfw1__s42.mp4,8,120,0.391180403050813,0.5306954804883455,0.5995460840756044,0.5735322659676951
dualforce_dcg_w1|01_neutral__dai|7021c6deee,GEN:dualforce_dcg_w1:v2:neutral:start,color_rain_2,store/gens/029_dualforce_dcg_w1/01_neutral__dai/videos/G-unseen-cross__ic_gen__color_rain_2__ref_animalization_0__dfw1__s42.mp4,8,120,0.5274001905218908,0.5398957421835856,0.5241847204466704,0.4941138419707286
dualforce_dcg_w1|01_neutral__dai|bae4a17cbf,GEN:dualforce_dcg_w1:v2:neutral:start,color_rain_2,store/gens/029_dualforce_dcg_w1/01_neutral__dai/videos/G-unseen-cross__ic_gen__color_rain_2__ref_super_fast_run_0__dfw1__s42.mp4,8,120,0.4762431423966897,0.3496953199722385,0.3287443306461962,0.5194805985750172
dualforce_dcg_w1|01_neutral__dai|6d69c86490,GEN:dualforce_dcg_w1:v2:neutral:start,cotton_cloud_0,store/gens/029_dualforce_dcg_w1/01_neutral__dai/videos/G-unseen-cross__ic_gen__cotton_cloud_0__ref_super_fast_run_0__dfw1__s42.mp4,8,120,0.4899809265128871,0.5727089125475882,0.621379644474262,0.8924091523726108
dualforce_dcg_w1|01_neutral__dai|294f6f408a,GEN:dualforce_dcg_w1:v2:neutral:both,display_transition_1,store/gens/029_dualforce_dcg_w1/01_neutral__dai/videos/G-unseen-cross__ic_gen__display_transition_1__ref_hero_flight_5__dfw1__s42.mp4,8,113,0.6483488732372875,0.5436190748378567,0.5591673438938399,0.85289581021374
dualforce_dcg_w1|01_neutral__dai|3e3e12372c,GEN:dualforce_dcg_w1:v2:neutral:start,money_rain_3,store/gens/029_dualforce_dcg_w1/01_neutral__dai/videos/G-ref-control__ic_gen__money_rain_3__ref_portal_1__dfw1__s42.mp4,8,120,0.6516202750061608,0.4206194148430823,0.4551651099284622,0.6318712570846262
dualforce_dcg_w1|01_neutral__dai|3decba5bb5,GEN:dualforce_dcg_w1:v2:neutral:start,polygon_8,store/gens/029_dualforce_dcg_w1/01_neutral__dai/videos/G-ref-control__ic_gen__polygon_8__ref_shadow_10__dfw1__s42.mp4,8,120,0.3768673718811381,0.4195876291668781,0.4608919428181958,0.9193317901713512
dualforce_dcg_w1|01_neutral__dai|5b3ac40f4c,GEN:dualforce_dcg_w1:v2:neutral:start,portal_4,store/gens/029_dualforce_dcg_w1/01_neutral__dai/videos/G-ref-control__ic_gen__portal_4__ref_super_fast_run_0__dfw1__s42.mp4,8,120,0.4379027834510964,0.8091988807016549,0.7534109439880309,0.7557245934320642
dualforce_dcg_w1|01_neutral__dai|b26ce8e598,GEN:dualforce_dcg_w1:v2:neutral:start,shadow_3,store/gens/029_dualforce_dcg_w1/01_neutral__dai/videos/G-ref-control__ic_gen__shadow_3__ref_wireframe_0__dfw1__s42.mp4,8,120,0.4610304328941306,0.6742497346621271,0.7759876777832418,0.93431040973484
dualforce_dcg_w1|01_neutral__dai|37170f6668,GEN:dualforce_dcg_w1:v2:neutral:start,polygon_4,store/gens/029_dualforce_dcg_w1/01_neutral__dai/videos/G-unseen-cross__ic_gen__polygon_4__ref_money_rain_1__dfw1__s42.mp4,8,120,0.3868517052639406,0.6292398498896145,0.6912687398244888,0.4007171964494708
dualforce_dcg_w1|01_neutral__dai|b24d2edcb1,GEN:dualforce_dcg_w1:v2:neutral:start,polygon_8,store/gens/029_dualforce_dcg_w1/01_neutral__dai/videos/G-unseen-cross__ic_gen__polygon_8__ref_money_rain_1__dfw1__s42.mp4,8,120,0.5153771560020468,0.5577828270554313,0.6045120283736756,0.3126555879643689
dualforce_dcg_w1|01_neutral__dai|9fd76cb259,GEN:dualforce_dcg_w1:v2:neutral:start,portal_4,store/gens/029_dualforce_dcg_w1/01_neutral__dai/videos/G-unseen-cross__ic_gen__portal_4__ref_polygon_4__dfw1__s42.mp4,8,120,0.5526163949318326,0.3862117932868554,0.4206237426382729,1.0360940127278602
dualforce_dcg_w1|01_neutral__dai|32dec7fc51,GEN:dualforce_dcg_w1:v2:neutral:both,raven_transition_2,store/gens/029_dualforce_dcg_w1/01_neutral__dai/videos/G-unseen-cross__ic_gen__raven_transition_2__ref_shadow_smoke_0__dfw1__s42.mp4,8,113,0.427047328038507,0.4979692182990683,0.4984898841122796,1.020923729265422
dualforce_dcg_w1|01_neutral__dai|f0ac856b8d,GEN:dualforce_dcg_w1:v2:neutral:start,earth_element_4,store/gens/029_dualforce_dcg_w1/01_neutral__dai/videos/G-unseen-cross__ic_gen__earth_element_4__ref_color_rain_0__dfw1__s42.mp4,8,120,0.2855408703309403,0.2100102707226567,0.2357610505802949,0.4072570399793111
dualforce_dcg_w1|01_neutral__dai|86ad13a1a0,GEN:dualforce_dcg_w1:v2:neutral:start,earth_element_6,store/gens/029_dualforce_dcg_w1/01_neutral__dai/videos/G-unseen-cross__ic_gen__earth_element_6__ref_color_rain_0__dfw1__s42.mp4,8,120,0.3943550572341681,0.5010285643178223,0.5503567504980561,0.521762577318473
dualforce_dcg_w1|01_neutral__dai|c748c188eb,GEN:dualforce_dcg_w1:v2:neutral:start,earth_element_6,store/gens/029_dualforce_dcg_w1/01_neutral__dai/videos/G-unseen-cross__ic_gen__earth_element_6__ref_wireframe_0__dfw1__s42.mp4,8,120,0.4791348043961509,0.4366094400849673,0.4906656865384732,0.5135896659590268
dualforce_dcg_w1|01_neutral__dai|9f51d987c4,GEN:dualforce_dcg_w1:v2:neutral:both,earth_wave_3,store/gens/029_dualforce_dcg_w1/01_neutral__dai/videos/G-unseen-cross__ic_gen__earth_wave_3__ref_hero_flight_5__dfw1__s42.mp4,8,113,0.8727428291847805,0.5889036556706441,0.7280662025887611,0.77458526801098
dualforce_dcg_w1|01_neutral__dai|53e2747416,GEN:dualforce_dcg_w1:v2:neutral:start,live_concert_0,store/gens/029_dualforce_dcg_w1/01_neutral__dai/videos/G-unseen-cross__ic_gen__live_concert_0__ref_gas_transformation_6__dfw1__s42.mp4,8,120,0.850962874748471,0.3129698470232603,0.2502724777340951,0.5283876037655617
dualforce_dcg_w1|01_neutral__dai|56a4cfaed6,GEN:dualforce_dcg_w1:v2:neutral:both,melt_transition_2,store/gens/029_dualforce_dcg_w1/01_neutral__dai/videos/G-unseen-cross__ic_gen__melt_transition_2__ref_shadow_smoke_0__dfw1__s42.mp4,8,113,0.5247046968264668,0.5191762002536678,0.6713566211211761,0.7646736752048504
dualforce_dcg_w1|01_neutral__dai|a3b67492bb,GEN:dualforce_dcg_w1:v2:neutral:start,monstrosity_0,store/gens/029_dualforce_dcg_w1/01_neutral__dai/videos/G-unseen-cross__ic_gen__monstrosity_0__ref_illustration_scene_4__dfw1__s42.mp4,8,120,0.5921395854575129,0.3806303010105623,0.4203150257031038,0.7011259820838286
dualforce_dcg_w1|01_neutral__dai|3a4799f70f,GEN:dualforce_dcg_w1:v2:neutral:start,mystification_0,store/gens/029_dualforce_dcg_w1/01_neutral__dai/videos/G-unseen-cross__ic_gen__mystification_0__ref_illustration_scene_4__dfw1__s42.mp4,8,120,0.76767265445296,0.7081120887804817,0.7754933478426176,0.4375996702427541
dualforce_dcg_w1|01_neutral__dai|1085f71125,GEN:dualforce_dcg_w1:v2:neutral:start,fire_element_2,store/gens/029_dualforce_dcg_w1/01_neutral__dai/videos/G-unseen-cross__ic_gen__fire_element_2__ref_wireframe_0__dfw1__s42.mp4,8,120,0.433510789539983,0.35235332607449,0.3768635774683397,0.3972202052493088
dualforce_dcg_w1|01_neutral__dai|62a3ff18cc,GEN:dualforce_dcg_w1:v2:neutral:start,gas_transformation_6,store/gens/029_dualforce_dcg_w1/01_neutral__dai/videos/G-unseen-cross__ic_gen__gas_transformation_6__ref_earth_element_4__dfw1__s42.mp4,8,120,0.3998461874907126,0.4736799969591684,0.5375673132277702,0.5558582152709413
dualforce_dcg_w1|01_neutral__dai|d9243e2f41,GEN:dualforce_dcg_w1:v2:neutral:start,gas_transformation_7,store/gens/029_dualforce_dcg_w1/01_neutral__dai/videos/G-unseen-cross__ic_gen__gas_transformation_7__ref_earth_element_4__dfw1__s42.mp4,8,120,0.4348943337078526,0.4262910140295103,0.4805322514184998,0.9779665825252496
dualforce_dcg_w1|01_neutral__dai|de3fd5ef92,GEN:dualforce_dcg_w1:v2:neutral:start,illustration_scene_7,store/gens/029_dualforce_dcg_w1/01_neutral__dai/videos/G-unseen-cross__ic_gen__illustration_scene_7__ref_gas_transformation_6__dfw1__s42.mp4,8,120,0.4255132758029534,0.4276099408244395,0.4456156040904017,0.5815321768448021
dualforce_dcg_w1|01_neutral__dai|7a102d8b52,GEN:dualforce_dcg_w1:v2:neutral:start,saint_glow_3,store/gens/029_dualforce_dcg_w1/01_neutral__dai/videos/G-unseen-cross__ic_gen__saint_glow_3__ref_polygon_4__dfw1__s42.mp4,8,120,0.4243078666720903,0.3410275848446266,0.4287639467683188,0.9060942513185084
dualforce_dcg_w1|01_neutral__dai|e08437c9e4,GEN:dualforce_dcg_w1:v2:neutral:start,shadow_3,store/gens/029_dualforce_dcg_w1/01_neutral__dai/videos/G-unseen-cross__ic_gen__shadow_3__ref_portal_1__dfw1__s42.mp4,8,120,0.6583108392820463,0.6266627846024291,0.6248890575468997,0.9952277410112056
dualforce_dcg_w1|01_neutral__dai|af2922df2c,GEN:dualforce_dcg_w1:v2:neutral:start,super_fast_run_0,store/gens/029_dualforce_dcg_w1/01_neutral__dai/videos/G-unseen-cross__ic_gen__super_fast_run_0__ref_portal_1__dfw1__s42.mp4,8,120,0.5411282836719633,0.5502691806212803,0.4845374787153131,0.4626802613379556
dualforce_dcg_w1|01_neutral__dai|e39abc77e2,GEN:dualforce_dcg_w1:v2:neutral:start,water_element_4,store/gens/029_dualforce_dcg_w1/01_neutral__dai/videos/G-unseen-cross__ic_gen__water_element_4__ref_shadow_10__dfw1__s42.mp4,8,120,0.2941832046228201,0.3476808202439608,0.3969366448367498,0.5478572836865084
dualforce_dcg_w1|01_neutral__dai|a2b959f15a,GEN:dualforce_dcg_w1:v2:neutral:start,wireframe_0,store/gens/029_dualforce_dcg_w1/01_neutral__dai/videos/G-unseen-cross__ic_gen__wireframe_0__ref_shadow_10__dfw1__s42.mp4,8,120,0.382334535423366,0.2832657402513459,0.2939260167722973,0.843466025580317
dualforce_dcg_w1|01_neutral__dai|2b0aaec7ac,GEN:dualforce_dcg_w1:v2:neutral:start,color_rain_2,store/gens/029_dualforce_dcg_w1/01_neutral__dai/videos/G-unseen-same__ic_gen__color_rain_2__ref_color_rain_0__dfw1__s42.mp4,8,120,0.2862911736244924,0.4615919919992943,0.5199235009520958,0.3600056903781926
dualforce_dcg_w1|01_neutral__dai|900a950657,GEN:dualforce_dcg_w1:v2:neutral:start,earth_element_6,store/gens/029_dualforce_dcg_w1/01_neutral__dai/videos/G-unseen-same__ic_gen__earth_element_6__ref_earth_element_4__dfw1__s42.mp4,8,120,0.4709460666658724,0.5528416602352059,0.5757860930826543,0.5826898914297575
dualforce_dcg_w1|01_neutral__dai|79c9bf8903,GEN:dualforce_dcg_w1:v2:neutral:start,gas_transformation_7,store/gens/029_dualforce_dcg_w1/01_neutral__dai/videos/G-unseen-same__ic_gen__gas_transformation_7__ref_gas_transformation_6__dfw1__s42.mp4,8,120,0.5207245195000414,0.3116893795984007,0.3289595283477027,0.8222982935728351
dualforce_dcg_w1|01_neutral__dai|cc603c182f,GEN:dualforce_dcg_w1:v2:neutral:both,hero_flight_6,store/gens/029_dualforce_dcg_w1/01_neutral__dai/videos/G-unseen-same__ic_gen__hero_flight_6__ref_hero_flight_5__dfw1__s42.mp4,8,113,0.5785983272176796,0.6408320628620076,0.6625428575011219,0.7174944247483701
